,Created At,User,Tweet,Location,Tickers,Created_Date
241,2022-07-03 22:00:03,BTCticker,One Bitcoin now worth $19297.420. Market Cap $368.279 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-03
242,2022-07-03 21:26:19,likedcrypto,BITCOIN PRICE| CRYPTO LIQUDATION EXPLAINED https://t.co/Mgh4zHLACC via @YouTube #cryptoliqudation #michaelsaylor #coindesk #binance #ftx #voyagerdigital #celsius,,#Coindesk,2022-07-03
243,2022-07-03 21:14:02,biztocnews,"Biden Official Reveals Crypto Plans Amid $2 Trillion Terra Luna Led Bitcoin, Ethereum, BNB, XRP, Solana, Cardano And Dogecoin Price Crash #deutschebank #solana #coindesk #dogecoinpricecrash #serviceproviders #cardano #fintwit https://t.co/a9JJEurkBX",,#Coindesk,2022-07-03
244,2022-07-03 20:16:40,HadiM2021,RT @IneryBlockchain: 📹 Check out our newest Highlight from the #Coindesk #Interview on how #Inery is different from the other projects in t…,Persia,#Coindesk,2022-07-03
245,2022-07-03 20:00:03,BTCticker,One Bitcoin now worth $19106.468. Market Cap $364.633 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-03
246,2022-07-03 18:00:03,BTCticker,One Bitcoin now worth $19106.468. Market Cap $364.632 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-03
247,2022-07-03 16:56:24,x3tko,Hard Times in Crypto: the Unintended Consequences of Going Public #coindesk #bitcoin #crypto https://t.co/slEu5Hr40H,"Bay Area, CA",#Coindesk,2022-07-03
248,2022-07-03 16:44:36,Rogerhardy_i,RT @IneryBlockchain: 📹 Check out our newest Highlight from the #Coindesk #Interview on how #Inery is different from the other projects in t…,,#Coindesk,2022-07-03
249,2022-07-03 16:22:31,IneryBlockchain,"📹 Check out our newest Highlight from the #Coindesk #Interview on how #Inery is different from the other projects in the space

https://t.co/rf2ypPvp2o",,#Coindesk,2022-07-03
250,2022-07-04 22:42:40,x3tko,"NFT Platforms Should Be Caught by EU Money-Laundering Overhaul, Lawmakers Say #coindesk #bitcoin #crypto https://t.co/P8z7RApI9w","Bay Area, CA",#Coindesk,2022-07-04
251,2022-07-04 22:00:04,BTCticker,One Bitcoin now worth $19531.851. Market Cap $372.771 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-04
252,2022-07-04 20:08:55,lijiayi45351288,"WonderFi #DeFi platform closed the deal to buy #Coinberry crypto exchange
According to #CoinDesk, the transaction amount was $30 million.
#NFT #NFTs #DeFi #cryptocurrency #crypto #BTC  #Binance  #bitcoin  #Bitcoin https://t.co/Ehv3U1FdCL",,#Coindesk,2022-07-04
253,2022-07-04 20:05:25,nf_tmeta,"WonderFi #DeFi platform closed the deal to buy #Coinberry crypto exchange
According to #CoinDesk, the transaction amount was $30 million.
#NFT #NFTs #DeFi #cryptocurrency #crypto #BTC #Binance #bitcoin https://t.co/wMNprQvCZc",,#Coindesk,2022-07-04
254,2022-07-04 20:00:03,BTCticker,One Bitcoin now worth $19531.851. Market Cap $372.770 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-04
255,2022-07-04 19:00:24,nametrans,"Domain Name is for sale at Nametrans. 
#domainisforsale  #domain #digitalrealestate #digitalasset #digitalnft #token #digitaltoken #blockchain #exchange #webexchange #web3 #binance #okx #kucoin #coindesk #ftx #opensea #meta #metaverse #exodus #metamask #trustwallet #solana #eth https://t.co/rRaCdNzAA0",United Kingdom,#Coindesk,2022-07-04
256,2022-07-04 18:00:02,BTCticker,One Bitcoin now worth $19531.851. Market Cap $372.769 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-04
257,2022-07-04 16:39:02,codedtrader,"In my opinion based on experience and the information the chart is generating, stop-loss hunters will sweep high leveraged long position, a little bounce @ lower boundary, regardless, because of steepness of the downtrend $BTC/USD may range for the rest of Q3. #bitcoin #coindesk https://t.co/06GLqKgx3s",,#Coindesk,2022-07-04
258,2022-07-04 16:00:03,BTCticker,One Bitcoin now worth $19531.851. Market Cap $372.767 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-04
259,2022-07-04 15:00:03,TokenersEN,"Argentinians purchased up to 3x times as many stablecoins as usual over the weekend following the economy minister's resignation, #CoinDesk reports 💭",Ethereum,#Coindesk,2022-07-04
260,2022-07-05 22:00:02,BTCticker,One Bitcoin now worth $20326.214. Market Cap $387.947 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-05
261,2022-07-05 20:00:02,BTCticker,One Bitcoin now worth $20380.745. Market Cap $388.987 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-05
262,2022-07-05 19:54:16,LaDamitaVerde,RT @TokenersEN: Argentinians purchased up to 3x times as many stablecoins as usual over the weekend following the economy minister's resign…,,#Coindesk,2022-07-05
263,2022-07-05 18:00:06,cryptokidauto,RT @BTCticker: One Bitcoin now worth $19673.767. Market Cap $375.492 Billion. Based on #coindesk BPI #bitcoin,Cardano Blockchain,#Coindesk,2022-07-05
264,2022-07-05 18:00:02,BTCticker,One Bitcoin now worth $19673.767. Market Cap $375.492 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-05
265,2022-07-05 17:36:37,Pratham0171,"RT @5ireChain: Great news everyone! 🥳
We are now listed on @CoinMarketCap!

It's the best time for y'all to show your love towards 5ire. 🔥…",,#Coindesk,2022-07-05
266,2022-07-05 17:16:36,khushi1ks,"RT @5ireChain: Metaverse: Expansion &amp; Adoption

Read The Complete Story Here ⤵️⤵️
https://t.co/QaoQfEK8w0

Give Us A Clap If You Like The A…",,#Coindesk,2022-07-05
267,2022-07-05 17:15:20,khushi1ks,"RT @5ireChain: Great news everyone! 🥳
We are now listed on @CoinMarketCap!

It's the best time for y'all to show your love towards 5ire. 🔥…",,#Coindesk,2022-07-05
268,2022-07-05 16:41:03,MetaCryptoBob,"According to #CoinDesk, a complex ownership structure might make it difficult for creditors to collect on debt owed by #3AC.",United States,#Coindesk,2022-07-05
269,2022-07-05 16:06:53,BoilerRoomTweet,"#Cosmos-Builder #Ignite Cuts Headcount by More Than 50%, Ex-Employees Say #coindesk https://t.co/HKeFS65YB5 #us #coins #tokens #crypto #layoffs #tech #mkt",,#Coindesk,2022-07-05
270,2022-07-06 22:00:02,BTCticker,One Bitcoin now worth $20334.949. Market Cap $388.130 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-06
271,2022-07-06 20:00:03,BTCticker,One Bitcoin now worth $20294.850. Market Cap $387.363 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-06
272,2022-07-06 18:00:03,BTCticker,One Bitcoin now worth $20244.746. Market Cap $386.404 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-06
273,2022-07-06 16:00:03,BTCticker,One Bitcoin now worth $20145.236. Market Cap $384.504 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-06
274,2022-07-06 14:00:02,BTCticker,One Bitcoin now worth $20192.317. Market Cap $385.401 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-06
275,2022-07-06 13:57:37,codedtrader,BTC/USDT 4H symmetrical triangle. A breakout is imminent. Wait for confirmation. While all eyes on #bitcoin some #Altcoins are showing strength. Just to name a few $CRV $SAND $ATOM #coindesk #binance #cryptocurrencies https://t.co/ae6981i4HJ,,#Coindesk,2022-07-06
276,2022-07-06 13:57:04,QvrseDAO,"We recommend this article about #DAO #Web3 #Layer2 #coindesk
@CryptoNotiChe @CoinDesk https://t.co/fXF99zWLtI",Republic of Slovenia,#Coindesk,2022-07-06
277,2022-07-06 13:26:53,The_Cryptostan,"Tuesday saw the return of Brazilian real deposits to the major cryptocurrency exchange Binance via the Pix government payment system.
LINK: https://t.co/Dq9y1DpwUc
#cryptocurrency #startup #business #pix #coindesk #binance #cryptostan #thecryptocountry https://t.co/GTBfYmvVJa",,#Coindesk,2022-07-06
278,2022-07-06 12:00:03,BTCticker,One Bitcoin now worth $20086.836. Market Cap $383.388 Billion. Based on #coindesk BPI #bitcoin,,#Coindesk,2022-07-06
279,2022-07-06 11:07:43,CryptoServu,Bitcoin Recovers Above $20K as Small ETF Sees History $51M in Weekly Inflows – CoinDesk #Bitcoin #Recovers #20K #Short #ETF #Sees #History #51M #Weekly #Inflows #CoinDesk https://t.co/8lNNpyLbyD,,#Coindesk,2022-07-06
